p,q,column_id,p_mapped,q_mapped,x,y,z,dx,dy,dz,side
-8,-6,139,-8.825733138892634,-6.82637608297397,54.32658386230469,-373.99769592285156,-133.90839767456055,0.5889443090005433,-0.6814600294547234,-0.4344615393236093,right
-8,-5,56,-8.812395575048683,-5.761063913055959,67.43488311767578,-368.5313491821289,-124.07034683227539,0.6557252067506416,-0.6516677064971369,-0.3812527423384518,right
-8,-4,249,-8.799058011204732,-4.695751743137948,79.91210556030273,-362.143217086792,-114.00877380371094,0.7152174139588637,-0.6164100032632853,-0.3293975692790583,right
-8,-3,185,-8.78572044736078,-3.630439573219935,91.7051134109497,-354.8572692871094,-103.79694747924805,0.7678096766125433,-0.5765377523128221,-0.27941460351638875,right
-8,-2,600,-8.77238288351683,-2.5651274033019233,102.75979232788086,-346.68249130249023,-93.50202178955078,0.8140459599517392,-0.5326022480217751,-0.23165495999093724,right
-8,-1,484,-8.75904531967288,-1.4998152333839128,113.01816177368164,-337.6144104003906,-83.18721008300781,0.854502778260724,-0.4848732908910997,-0.18634079994767408,right
-8,0,481,-8.745707755828931,-0.4345030634659019,122.41756820678711,-327.63963317871094,-72.91358375549316,0.889691436729518,-0.4333828420125486,-0.14362611064598377,right
-8,1,312,-8.73237019198498,0.6308091064521089,130.88802909851074,-316.7377700805664,-62.74202919006348,0.9199863408060422,-0.37799510250325963,-0.1036572969638842,right
-8,2,205,-8.71903262814103,1.6961212763701201,138.35067749023438,-304.88462829589844,-52.73514461517334,0.9455781278596297,-0.31850030962414766,-0.06662999987092917,right
-8,3,369,-8.705695064297078,2.7614334462881307,144.71541023254395,-292.0548515319824,-42.95930290222168,0.9664566518284458,-0.25472155582332795,-0.032840053829030345,right
-8,4,219,-8.692357500453129,3.8267456162061446,149.87932872772217,-278.2252769470215,-33.48651123046875,0.9824249128250047,-0.18663840793951184,-0.0027194379173804597,right
-8,5,420,-8.679019936609178,4.8920577861241545,153.72443199157715,-263.3772563934326,-24.396411180496216,0.9931521727762213,-0.11451151242277716,0.0231489790815718,right
-8,6,665,-8.665682372765229,5.957369956042166,156.11588525772095,-247.4999179840088,-15.778216421604156,0.998268400489709,-0.03899276542127037,0.044042761363471315,right
-8,7,491,-8.652344808921278,7.022682125960177,156.8999319076538,-230.59286499023438,-7.732658237218857,0.9974947743834532,0.038812367819416896,0.0591419916975568,right
-8,8,153,-8.639007245077327,8.087994295878188,155.90199160575867,-212.66913032531738,-0.3739129900932312,0.9907861110697457,0.11735936632929038,0.06759926956763036,right
-7,-15,48,-7.870832037210097,-16.352481917300455,-92.7530517578125,-371.583740234375,-185.15093994140625,-0.2975367242262525,-0.5043953967496381,-0.8105906374209402,right
-7,-14,558,-7.85749447336615,-15.287169747382444,-77.1214599609375,-380.52880859375,-182.40225219726562,-0.20356324816591068,-0.5953246510050689,-0.7772712293027685,right
-7,-13,460,-7.844156909522197,-14.221857577464432,-61.34454345703125,-386.984619140625,-178.1815185546875,-0.10591334256433275,-0.6646343528960287,-0.7396239185000222,right
-7,-12,397,-7.830819345678248,-13.15654540754642,-45.55609130859375,-391.2705078125,-172.70474243164062,-0.00632219090280947,-0.7156961790580313,-0.6983831392465906,right
-7,-11,142,-7.8174817818342985,-12.09123323762841,-29.8780517578125,-393.6590576171875,-166.16949462890625,0.09360820791819903,-0.7507920671893976,-0.6538721398376094,right
-7,-10,617,-7.8041442179903475,-11.025921067710396,-14.413909912109375,-394.38531494140625,-158.7492904663086,0.192175858432956,-0.7716140917491418,-0.6063663355181449,right
-7,-9,640,-7.7908066541463965,-9.960608897792387,0.74810791015625,-393.64697265625,-150.59734344482422,0.28766430671715404,-0.7795891112544243,-0.5563183119891668,right
-7,-8,387,-7.777469090302447,-8.895296727874374,15.529327392578125,-391.6070251464844,-141.84894371032715,0.37844744886934545,-0.7761280152832566,-0.5043836162453704,right
-7,-7,571,-7.764131526458496,-7.829984557956368,29.863113403320312,-388.3980407714844,-132.62199020385742,0.463186860381683,-0.7626987713711547,-0.4513851088800896,right
-7,-6,129,-7.750793962614547,-6.764672388038356,43.690574645996094,-384.12408447265625,-123.0207347869873,0.5409894702415228,-0.7408014186947993,-0.39817540248936684,right
-7,-5,506,-7.737456398770596,-5.6993602181203435,56.95920181274414,-378.8634567260742,-113.13644409179688,0.6114190786691966,-0.7118685867880375,-0.3455572678785863,right
-7,-4,262,-7.724118834926645,-4.634048048202333,69.62041854858398,-372.6725044250488,-103.04972839355469,0.6744674694906253,-0.6771618143020419,-0.29418618228951426,right
-7,-3,100,-7.710781271082694,-3.5687358782843215,81.62807703018188,-365.587441444397,-92.8327522277832,0.7304475881507865,-0.637685446232425,-0.24454773077673875,right
-7,-2,450,-7.697443707238745,-2.5034237083663093,92.93660736083984,-357.6281223297119,-82.5507583618164,0.7798737294942548,-0.5941375365042978,-0.19697094649040495,right
-7,-1,416,-7.684106143394794,-1.4381115384482974,103.49869346618652,-348.80026626586914,-72.26422500610352,0.8233364411895367,-0.5469166618720601,-0.1516551007255315,right
-7,0,678,-7.670768579550843,-0.37279936853028744,113.26340866088867,-339.0985984802246,-62.030917167663574,0.8613990501312658,-0.49615511521616734,-0.10872800043128128,right
-7,1,716,-7.657431015706893,0.6925128013877242,122.17444229125977,-328.50980377197266,-51.9076623916626,0.8945206969475995,-0.4417775278239899,-0.06830328427026609,right
-7,2,109,-7.644093451862942,1.757824971305736,130.1679105758667,-317.0153102874756,-41.95236539840698,0.9230017681673661,-0.3835821155076083,-0.030536807669167377,right
-7,3,316,-7.630755888018991,2.8231371412237474,137.17053890228271,-304.59414863586426,-32.22598481178284,0.9469551834014817,-0.32133658005880794,0.00432237725976854,right
-7,4,459,-7.61741832417504,3.8884493111417586,143.09759092330933,-291.2258520126343,-22.794430255889893,0.9663041350084293,-0.2548883395682206,0.03589224174897571,right
-7,5,81,-7.604080760331091,4.953761481059769,147.8510365486145,-276.8933992385864,-13.730578690767288,0.9808113549205434,-0.18428206997689647,0.06363336187848455,right
-7,6,655,-7.59074319648714,6.019073650977779,151.3174557685852,-261.5859761238098,-5.116150215268135,0.9901441416993579,-0.10987276490627498,0.08684787959583201,right
-7,7,730,-7.577405632643191,7.084385820895791,153.3661687374115,-245.30196833610535,2.9562724828720093,0.9939748376994787,-0.03241293592718882,0.10470636850199215,right
-7,8,620,-7.56406806879924,8.149697990813806,153.84723895788193,-228.0517647266388,10.381330579519272,0.9921051807451465,0.046915577227345004,0.11630236004512264,right
-7,9,792,-7.55073050495529,9.215010160731817,152.58952257037163,-209.86069202423096,17.038957208395004,0.984587246223312,0.12654525031393474,0.12072387583812473,right
-6,-15,4,-6.79589286093201,-16.290778222364846,-104.5328369140625,-375.43115234375,-175.5003662109375,-0.3714907523150826,-0.5108380008959061,-0.7752671525255329,right
-6,-14,368,-6.782555297088061,-15.225466052446832,-88.945556640625,-385.5491943359375,-172.595458984375,-0.276245053249841,-0.6122780280460616,-0.7408132604962054,right
-6,-13,619,-6.769217733244111,-14.16015388252882,-73.168212890625,-392.98046875,-168.21310424804688,-0.17695581912023195,-0.6899709597252901,-0.7018737157176139,right
-6,-12,385,-6.755880169400162,-13.09484171261081,-57.34796142578125,-398.072509765625,-162.57723999023438,-0.07561361542715785,-0.7478038637442893,-0.6595998503116463,right
-6,-11,474,-6.742542605556209,-12.029529542692796,-41.6119384765625,-401.121826171875,-155.8900909423828,0.02618294299276255,-0.7884712773866096,-0.6145140342030976,right
-6,-10,16,-6.72920504171226,-10.964217372774787,-26.0694580078125,-402.38519287109375,-148.32901763916016,0.12686470335682382,-0.8139405534957053,-0.566926911001136,right
-6,-9,344,-6.71586747786831,-9.898905202856774,-10.813919067382812,-402.0828552246094,-140.04989624023438,0.2248016008101673,-0.8258030613372607,-0.5172171151066008,right
-6,-8,251,-6.702529914024359,-8.833593032938762,4.074188232421875,-400.39630126953125,-131.19046020507812,0.3184117510247073,-0.825542281208157,-0.46593336298982924,right
-6,-7,754,-6.6891923501804085,-7.768280863020753,18.527023315429688,-397.47740173339844,-121.87109756469727,0.4063516276373365,-0.8146699169257777,-0.41375268116670133,right
-6,-6,199,-6.675854786336458,-6.702968693102741,32.48612976074219,-393.4468460083008,-112.19682788848877,0.4876207672171751,-0.7947359889400621,-0.36141485202187684,right
-6,-5,656,-6.662517222492507,-5.63765652318473,45.901031494140625,-388.3991394042969,-102.25944232940674,0.5616612927293505,-0.7672488975332581,-0.30962190084616864,right
-6,-4,96,-6.649179658648557,-4.572344353266719,58.72688293457031,-382.404447555542,-92.13942003250122,0.6283328742045259,-0.7335766985138628,-0.25896529997546164,right
-6,-3,452,-6.635842094804606,-3.507032183348707,70.92308044433594,-375.51240730285645,-81.90786933898926,0.6878405295874392,-0.6948539752554866,-0.20988892045203045,right
-6,-2,740,-6.622504530960656,-2.4417200134306962,82.45072078704834,-367.7540874481201,-71.62854385375977,0.740629643620632,-0.6519199824520369,-0.1626900964106658,right
-6,-1,483,-6.609166967116705,-1.3764078435126839,93.27101755142212,-359.14557456970215,-61.35968351364136,0.7872624044932296,-0.60531017484817,-0.11754785704901884,right
-6,0,382,-6.595829403272755,-0.3110956735946739,103.34319877624512,-349.6904487609863,-51.156038761138916,0.8283184307764698,-0.5552731537726701,-0.07456743213601645,right
-6,1,158,-6.582491839428806,0.7542164963233373,112.62253904342651,-339.38281059265137,-41.07080125808716,0.8643082788578242,-0.5018230287266259,-0.03383558684966893,right
-6,2,49,-6.569154275584855,1.819528666241349,121.05843734741211,-328.21013259887695,-31.157548666000366,0.8956148661795602,-0.44480728353242005,0.004526808442787708,right
-6,3,391,-6.555816711740904,2.8848408361593605,128.59242725372314,-316.15616035461426,-21.472209572792053,0.9224559796631849,-0.38399179472890593,0.04031460237317748,right
-6,4,204,-6.5424791478969535,3.9501530060773713,135.15623426437378,-303.2037501335144,-12.075001299381256,0.9448702882173735,-0.3191589149767164,0.07319648512669631,right
-6,5,758,-6.529141584053004,5.015465175995383,140.66980230808258,-289.3377914428711,-3.0323861241340637,0.9627298050103328,-0.25021391869339926,0.10268552691036695,right
-6,6,512,-6.515804020209052,6.080777345913393,145.03933584690094,-274.54806077480316,5.580982834100723,0.9757818813030962,-0.17729302511305078,0.12812846431161765,right
-6,7,497,-6.502466456365102,7.146089515831405,148.15533995628357,-258.83211201429367,13.680292442440987,0.9837228513267147,-0.10085723556381636,0.14871842458842544,right
-6,8,291,-6.489128892521152,8.211401685749419,149.8906558305025,-242.19815397262573,21.168654024600983,0.986297867618731,-0.021750706084827032,0.16353416497954107,right
-6,9,313,-6.475791328677203,9.27671385566743,150.09850710630417,-224.66793823242188,27.935114443302155,0.9834104252034784,0.05879918362898128,0.17160009209111493,right
-6,10,321,-6.462453764833251,10.342026025585438,148.6104974746704,-206.2795901298523,33.85272318124771,0.9752136882909997,0.13925104598847954,0.17195176172688464,right
-5,-15,366,-5.720953684653922,-16.229074527429226,-116.57977294921875,-377.9482421875,-165.8531494140625,-0.44623779641920963,-0.5037406166395971,-0.7396737254996195,right
-5,-14,411,-5.707616120809973,-15.163762357511214,-101.10198974609375,-389.3355712890625,-162.81903076171875,-0.35052646579069774,-0.6173127584697777,-0.7043125407166316,right
-5,-13,761,-5.694278556966022,-14.098450187593205,-85.3770751953125,-397.83538818359375,-158.297607421875,-0.2500237769547006,-0.7046885452550408,-0.6640046424112112,right
-5,-12,258,-5.680940993122071,-13.03313801767519,-69.56576538085938,-403.81298828125,-152.5220947265625,-0.14728369245319473,-0.7702186454502128,-0.6205406933781153,right
-5,-11,23,-5.667603429278119,-11.967825847757181,-53.80267333984375,-407.5911865234375,-145.69740295410156,-0.04398454097029861,-0.8171725089380139,-0.5747124940277389,right
-5,-10,634,-5.65426586543417,-10.90251367783917,-38.204803466796875,-409.45172119140625,-138.00518798828125,0.058351591042086814,-0.8479160584586085,-0.5269093372022123,right
-5,-9,741,-5.640928301590218,-9.837201507921156,-22.872344970703125,-409.6330261230469,-129.60567092895508,0.15823585418841377,-0.864276081080742,-0.47748117253037065,right
-5,-8,67,-5.62759073774627,-8.771889338003147,-7.889579772949219,-408.339111328125,-120.63932037353516,0.2542031072492353,-0.8678567655575207,-0.42685526205128643,right
-5,-7,98,-5.614253173902319,-7.706577168085137,6.672431945800781,-405.74012756347656,-111.22867965698242,0.3449269299976246,-0.8602143105201135,-0.3755752293999426,right
-5,-6,191,-5.600915610058369,-6.6412649981671255,20.753795623779297,-401.9743423461914,-101.48040103912354,0.42936598236151846,-0.8429208066134098,-0.32423659103951696,right
-5,-5,526,-5.587578046214419,-5.5759528282491155,34.304460525512695,-397.152400970459,-91.48700475692749,0.5068472061354914,-0.8175217659700035,-0.2734301954757992,right
-5,-4,549,-5.5742404823704685,-4.510640658331105,47.28144836425781,-391.3593349456787,-81.32921099662781,0.5770973173161716,-0.7854517425810523,-0.22366100782851323,right
-5,-3,270,-5.5609029185265175,-3.445328488413092,59.64747667312622,-384.65793800354004,-71.07767677307129,0.6401918366163931,-0.7479427399287415,-0.17531705598034777,right
-5,-2,124,-5.5475653546825665,-2.380016318495081,71.3687756061554,-377.09156036376953,-60.79488396644592,0.696470065415055,-0.7059574211392571,-0.1286606681125157,right
-5,-1,220,-5.534227790838616,-1.3147041485770694,82.41315031051636,-368.6867628097534,-50.53720498085022,0.7464300089188235,-0.660160615471474,-0.08384630919587205,right
-5,0,77,-5.520890226994666,-0.2493919786590581,92.74803185462952,-359.4564480781555,-40.35681366920471,0.7906267908464518,-0.6109267464155772,-0.04096081188060235,right
-5,1,213,-5.507552663150716,0.8159201912589522,102.33849668502808,-349.40258407592773,-30.303637981414795,0.8295874643373485,-0.5583767852909801,-6.828205393512912e-05,right
-5,2,591,-5.494215099306765,1.8812323611769648,111.14531803131104,-338.5191512107849,-20.427314341068268,0.8637456527621824,-0.5024368036504601,0.03873894257643891,right
-5,3,602,-5.480877535462814,2.946544531094976,119.12301468849182,-326.7950167655945,-10.779130578041077,0.8933977747173338,-0.44291226416663304,0.07529370744559184,right
-5,4,552,-5.467539971618863,4.011856701012985,126.21786612272263,-314.2167992591858,-1.4139825254678726,0.9186807306324628,-0.37957420832347977,0.1093121015268114,right
-5,5,458,-5.454202407774914,5.077168870931,132.36596876382828,-300.77175736427307,7.607677772641182,0.9395719887237962,-0.3122547315530147,0.14036189165284624,right
-5,6,325,-5.440864843930963,6.142481040849009,137.491265155375,-286.45066507160664,16.217888459563255,0.9559147862239614,-0.2409459167150157,0.16784512711651456,right
-5,7,198,-5.427527280087013,7.207793210767021,141.50358333438635,-271.2506919503212,24.339233599603176,0.9674702807986109,-0.16589152812501926,0.19100067190406145,right
-5,8,517,-5.4141897162430626,8.273105380685031,144.29668313264847,-255.17829203605652,31.88288512825966,0.9739943432021211,-0.08765529128752622,0.20892957980996313,right
-5,9,88,-5.400852152399113,9.338417550603046,145.74628567695618,-238.25208568572998,38.746650129556656,0.9753288661527392,-0.00714777852780573,0.22064113875551325,right
-5,10,488,-5.387514588555162,10.403729720521056,145.70808935165405,-220.5056438446045,44.81305181980133,0.971488301596819,0.0744052542146402,0.22510961331267706,right
-4,-14,134,-4.632676944531884,-15.102058662575603,-113.5015869140625,-391.82855224609375,-153.08102416992188,-0.42574980442283,-0.609854996346037,-0.6684414615100541,right
-4,-13,733,-4.619339380687934,-14.03674649265759,-97.89739990234375,-401.49462890625,-148.44720458984375,-0.32458863024442375,-0.7083727589771097,-0.626777676257863,right
-4,-12,596,-4.6060018168439845,-12.971434322739581,-82.14651489257812,-408.44677734375,-142.55181884765625,-0.22073288438331146,-0.7827063834509341,-0.58193445598021,right
